Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Tax status,In stock?,Stock,Backorders allowed?,Sold individually?,Allow customer reviews?,Regular price,Categories,Tags,Images,Parent,Position,Meta: androapp_post_notify,Meta: pageview,Meta: _has_multi_vendor,Meta: fb_product_group_id,Meta: fb_visibility,Meta: fb_product_item_id,Meta: inactive_product_flag,Meta: pi_dcw_product_redirect,Meta: pi_dcw_product_overwrite_global,Meta: _per_product_admin_commission_type,Meta: _yoast_wpseo_primary_product_cat,Meta: _wpas_skip_22259777,Meta: _yoast_wpseo_content_score,Meta: _wpas_skip_22522829,Meta: _wpas_skip_22590529,Meta: _wpas_skip_23171279,Meta: _yoast_wpseo_metadesc,Meta: _yoast_wpseo_focuskw,Meta: _yoast_wpseo_linkdex,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Meta: _lot_discount_quantity,Meta: _lot_discount_amount,Meta: _is_lot_discount,Meta: _disable_shipping,Meta: _overwrite_shipping,Meta: _publicize_twitter_user,Meta: _wpas_done_all,Meta: _yoast_wpseo_title
simple,مونت مارتي-17,"انبوبة اكريليك من مونت مارتي 75 مللي - 0037, رو امبر",1,0,visible,"انبوبة اكريليك من مونت مارتي 75 مللي - 0037, رو امبر","انبوبة اكريليك من مونت مارتي 75 مللي - 0037, رو امبر",taxable,1,,0,0,1,70,الوان اكريليك,#acrylic,https://our-arts.com/wp-content/uploads/products/aristo/item_XL_41518702_7b7e1ec657b65.jpg,,0,off,,,,,,,,,,,,,,,,"انبوبة اكريليك من مونت مارتي 75 مللي - 0037, رو امبر","انبوبة اكريليك من مونت مارتي 75 مللي - 0037, رو امبر",,,,,,,,,,,,,%%title%% %%page%% %%sep%% %%sitename%%
simple,مونت مارتي-18,"انبوبة اكريليك من مونت مارتي 75 مللي - 0016, بنفسجي",1,0,visible,"انبوبة اكريليك من مونت مارتي 75 مللي - 0016, بنفسجي","انبوبة اكريليك من مونت مارتي 75 مللي - 0016, بنفسجي",taxable,1,,0,0,1,70,الوان اكريليك,#acrylic,https://our-arts.com/wp-content/uploads/products/aristo/item_XL_41518618_08b60ec782283.jpg,,0,off,,,,,,,,,,,,,,,,"انبوبة اكريليك من مونت مارتي 75 مللي - 0016, بنفسجي","انبوبة اكريليك من مونت مارتي 75 مللي - 0016, بنفسجي",,,,,,,,,,,,,%%title%% %%page%% %%sep%% %%sitename%%
simple,مونت مارتي-19,"انبوبة اكريليك من مونت مارتي 75 مللي - 0035, احمر اوشر",1,0,visible,"انبوبة اكريليك من مونت مارتي 75 مللي - 0035, احمر اوشر","انبوبة اكريليك من مونت مارتي 75 مللي - 0035, احمر اوشر",taxable,1,,0,0,1,70,الوان اكريليك,#acrylic,https://our-arts.com/wp-content/uploads/products/aristo/item_XL_41518715_011e954c6621a.jpg,,0,off,,,,,,,,,,,,,,,,"انبوبة اكريليك من مونت مارتي 75 مللي - 0035, احمر اوشر","انبوبة اكريليك من مونت مارتي 75 مللي - 0035, احمر اوشر",,,,,,,,,,,,,%%title%% %%page%% %%sep%% %%sitename%%
simple,مونت مارتي-20,"انبوبة اكريليك من مونت مارتي 75 مللي - 0004, نابولي اصفر",1,0,visible,"انبوبة اكريليك من مونت مارتي 75 مللي - 0004, نابولي اصفر","انبوبة اكريليك من مونت مارتي 75 مللي - 0004, نابولي اصفر",taxable,1,,0,0,1,70,الوان اكريليك,#acrylic,https://our-arts.com/wp-content/uploads/products/aristo/item_XL_41518604_4d110849a6def.jpg,,0,off,,,,,,,,,,,,,,,,"انبوبة اكريليك من مونت مارتي 75 مللي - 0004, نابولي اصفر","انبوبة اكريليك من مونت مارتي 75 مللي - 0004, نابولي اصفر",,,,,,,,,,,,,%%title%% %%page%% %%sep%% %%sitename%%
simple,مونت مارتي-21,"انبوبة اكريليك من مونت مارتي 75 مللي - 0038, فانديك براون",1,0,visible,"انبوبة اكريليك من مونت مارتي 75 مللي - 0038, فانديك براون","انبوبة اكريليك من مونت مارتي 75 مللي - 0038, فانديك براون",taxable,1,,0,0,1,70,الوان اكريليك,#acrylic,https://our-arts.com/wp-content/uploads/products/aristo/item_XL_41518739_cd21ef00ecef3.jpg,,0,off,,,,,,,,,,,,,,,,"انبوبة اكريليك من مونت مارتي 75 مللي - 0038, فانديك براون","انبوبة اكريليك من مونت مارتي 75 مللي - 0038, فانديك براون",,,,,,,,,,,,,%%title%% %%page%% %%sep%% %%sitename%%
simple,مونت مارتي-22,"انبوبة اكريليك من مونت مارتي 75 مللي - 0040, رمادي باينيس",1,0,visible,"انبوبة اكريليك من مونت مارتي 75 مللي - 0040, رمادي باينيس","انبوبة اكريليك من مونت مارتي 75 مللي - 0040, رمادي باينيس",taxable,1,,0,0,1,70,الوان اكريليك,#acrylic,https://our-arts.com/wp-content/uploads/products/aristo/item_XL_41518683_080276eb93b13.jpg,,0,off,,,,,,,,,,,,,,,,"انبوبة اكريليك من مونت مارتي 75 مللي - 0040, رمادي باينيس","انبوبة اكريليك من مونت مارتي 75 مللي - 0040, رمادي باينيس",,,,,,,,,,,,,%%title%% %%page%% %%sep%% %%sitename%%
simple,مونت مارتي-23,"انبوبة اكريليك من مونت مارتي 75 مللي - 0021, ازرق سماوي",1,0,visible,"انبوبة اكريليك من مونت مارتي 75 مللي - 0021, ازرق سماوي","انبوبة اكريليك من مونت مارتي 75 مللي - 0021, ازرق سماوي",taxable,1,,0,0,1,70,الوان اكريليك,#acrylic,https://our-arts.com/wp-content/uploads/products/aristo/item_XL_41518638_5e49d5df3fc34.jpg,,0,off,,,,,,,,,,,,,,,,"انبوبة اكريليك من مونت مارتي 75 مللي - 0021, ازرق سماوي","انبوبة اكريليك من مونت مارتي 75 مللي - 0021, ازرق سماوي",,,,,,,,,,,,,%%title%% %%page%% %%sep%% %%sitename%%
simple,1256985125,وسيط ومخفف الوان زيت من بيبيو 75 ملل,1,0,visible,وسيط ومخفف الوان زيت من بيبيو 75 ملل,وسيط ومخفف الوان زيت من بيبيو 75 ملل,taxable,1,,0,0,1,250,الوان زيت,#oil_colors,https://our-arts.com/wp-content/uploads/products/aristo/item_XL_116491947_683242373cfef.jpg,,0,off,,,,,,,,,,,,,,,,وسيط ومخفف الوان زيت من بيبيو 75 ملل,وسيط ومخفف الوان زيت من بيبيو 75 ملل,,,,,,,,,,,,,%%title%% %%page%% %%sep%% %%sitename%%
simple,بيبيو-1,Dioxazine Purple Pebeo XL Studio Oil Paint,1,0,visible,Dioxazine Purple Pebeo XL Studio Oil Paint,Dioxazine Purple Pebeo XL Studio Oil Paint,taxable,1,,0,0,1,255,الوان زيت,#oil_colors,https://our-arts.com/wp-content/uploads/products/aristo/item_XL_38502066_150211436.jpg,,0,off,,,,,,,,,,,,,,,,Dioxazine Purple Pebeo XL Studio Oil Paint,Dioxazine Purple Pebeo XL Studio Oil Paint,,,,,,,,,,,,,%%title%% %%page%% %%sep%% %%sitename%%
simple,بيبيو-2,Cobalt Violet Light Pebeo XL Studio Oil Paint,1,0,visible,Cobalt Violet Light Pebeo XL Studio Oil Paint,Cobalt Violet Light Pebeo XL Studio Oil Paint,taxable,1,,0,0,1,255,الوان زيت,#oil_colors,https://our-arts.com/wp-content/uploads/products/aristo/item_XL_38502914_150213280.jpg,,0,off,,,,,,,,,,,,,,,,Cobalt Violet Light Pebeo XL Studio Oil Paint,Cobalt Violet Light Pebeo XL Studio Oil Paint,,,,,,,,,,,,,%%title%% %%page%% %%sep%% %%sitename%%
simple,بيبيو-3,Steel Blue Pebeo XL Studio Oil Paint,1,0,visible,Steel Blue Pebeo XL Studio Oil Paint,Steel Blue Pebeo XL Studio Oil Paint,taxable,1,,0,0,1,255,الوان زيت,#oil_colors,https://our-arts.com/wp-content/uploads/products/aristo/item_XL_38503720_150215076.jpg,,0,off,,,,,,,,,,,,,,,,Steel Blue Pebeo XL Studio Oil Paint,Steel Blue Pebeo XL Studio Oil Paint,,,,,,,,,,,,,%%title%% %%page%% %%sep%% %%sitename%%
simple,بيبيو-4,Raw Sienna Pebeo XL Studio Oil Paint,1,0,visible,Raw Sienna Pebeo XL Studio Oil Paint,Raw Sienna Pebeo XL Studio Oil Paint,taxable,1,,0,0,1,255,الوان زيت,#oil_colors,https://our-arts.com/wp-content/uploads/products/aristo/item_XL_38502630_150212658.jpg,,0,off,,,,,,,,,,,,,,,,Raw Sienna Pebeo XL Studio Oil Paint,Raw Sienna Pebeo XL Studio Oil Paint,,,,,,,,,,,,,%%title%% %%page%% %%sep%% %%sitename%%
simple,بيبيو-5,Cadmium Orange Hue Pebeo XL Studio Oil Paint,1,0,visible,Cadmium Orange Hue Pebeo XL Studio Oil Paint,Cadmium Orange Hue Pebeo XL Studio Oil Paint,taxable,1,,0,0,1,255,الوان زيت,#oil_colors,https://our-arts.com/wp-content/uploads/products/aristo/item_XL_38501852_150210970.jpg,,0,off,,,,,,,,,,,,,,,,Cadmium Orange Hue Pebeo XL Studio Oil Paint,Cadmium Orange Hue Pebeo XL Studio Oil Paint,,,,,,,,,,,,,%%title%% %%page%% %%sep%% %%sitename%%
simple,بيبيو-6,Vivid Pink Pebeo XL Studio Oil Paint,1,0,visible,Vivid Pink Pebeo XL Studio Oil Paint,Vivid Pink Pebeo XL Studio Oil Paint,taxable,1,,0,0,1,255,الوان زيت,#oil_colors,https://our-arts.com/wp-content/uploads/products/aristo/item_XL_38503310_150214144.jpg,,0,off,,,,,,,,,,,,,,,,Vivid Pink Pebeo XL Studio Oil Paint,Vivid Pink Pebeo XL Studio Oil Paint,,,,,,,,,,,,,%%title%% %%page%% %%sep%% %%sitename%%
simple,بيبيو-7,Cadmium Red Deep Hue Pebeo XL Studio Oil Paint,1,0,visible,Cadmium Red Deep Hue Pebeo XL Studio Oil Paint,Cadmium Red Deep Hue Pebeo XL Studio Oil Paint,taxable,1,,0,0,1,255,الوان زيت,#oil_colors,https://our-arts.com/wp-content/uploads/products/aristo/item_XL_38501965_150211226.jpg,,0,off,,,,,,,,,,,,,,,,Cadmium Red Deep Hue Pebeo XL Studio Oil Paint,Cadmium Red Deep Hue Pebeo XL Studio Oil Paint,,,,,,,,,,,,,%%title%% %%page%% %%sep%% %%sitename%%
simple,انبوبة زيت 50 مم من ماريز - اسود لامب 52,انبوبة زيت 50 مم من ماريز - اسود لامب 52,1,0,visible,انبوبة زيت 50 مم من ماريز - اسود لامب 52,انبوبة زيت 50 مم من ماريز - اسود لامب 52,taxable,1,,0,0,1,45,الوان زيت,#oil_colors,https://our-arts.com/wp-content/uploads/products/aristo/item_XL_41474294_f7e8be220cd11.jpg,,0,off,,,,,,,,,,,,,,,,انبوبة زيت 50 مم من ماريز - اسود لامب 52,انبوبة زيت 50 مم من ماريز - اسود لامب 52,,,,,,,,,,,,,%%title%% %%page%% %%sep%% %%sitename%%
simple,"طقم زيت 12 قطعة من تالنت 12 مللي - 90220112, 12 الوان","طقم زيت 12 قطعة من تالنت 12 مللي - 90220112, 12 الوان",1,0,visible,"طقم زيت 12 قطعة من تالنت 12 مللي - 90220112, 12 الوان","طقم زيت 12 قطعة من تالنت 12 مللي - 90220112, 12 الوان",taxable,1,,0,0,1,175,الوان زيت,#oil_colors,https://our-arts.com/wp-content/uploads/products/aristo/item_XL_41518629_e648c5570f23e.jpg,,0,off,,,,,,,,,,,,,,,,"طقم زيت 12 قطعة من تالنت 12 مللي - 90220112, 12 الوان","طقم زيت 12 قطعة من تالنت 12 مللي - 90220112, 12 الوان",,,,,,,,,,,,,%%title%% %%page%% %%sep%% %%sitename%%
simple,"طقم زيت 12 قطعة من تالنت 12 مللي - 90220112, 12 الوان","طقم زيت 12 قطعة من تالنت 12 مللي - 90220112, 12 الوان",1,0,visible,"طقم زيت 12 قطعة من تالنت 12 مللي - 90220112, 12 الوان","طقم زيت 12 قطعة من تالنت 12 مللي - 90220112, 12 الوان",taxable,1,,0,0,1,175,الوان زيت,#oil_colors,https://our-arts.com/wp-content/uploads/products/aristo/item_XL_41518629_e648c5570f23e.jpg,,0,off,,,,,,,,,,,,,,,,"طقم زيت 12 قطعة من تالنت 12 مللي - 90220112, 12 الوان","طقم زيت 12 قطعة من تالنت 12 مللي - 90220112, 12 الوان",,,,,,,,,,,,,%%title%% %%page%% %%sep%% %%sitename%%
simple, باستيل - برتقالى-1,قلم لون زيت باستيل - برتقالى,1,0,visible,قلم لون زيت باستيل - برتقالى,قلم لون زيت باستيل - برتقالى,taxable,1,,0,0,1,25,الوان زيت,#oil_colors,https://our-arts.com/wp-content/uploads/products/aristo/item_XL_41576123_3d15ba37cba1a.jpg,,0,off,,,,,,,,,,,,,,,,قلم لون زيت باستيل - برتقالى,قلم لون زيت باستيل - برتقالى,,,,,,,,,,,,,%%title%% %%page%% %%sep%% %%sitename%%
simple, باستيل - برتقالى-2,قلم لون زيت باستيل - برتقالى,1,0,visible,قلم لون زيت باستيل - برتقالى,قلم لون زيت باستيل - برتقالى,taxable,1,,0,0,1,25,الوان زيت,#oil_colors,https://our-arts.com/wp-content/uploads/products/aristo/item_XL_41576103_fccbc1750ede5.jpg,,0,off,,,,,,,,,,,,,,,,قلم لون زيت باستيل - برتقالى,قلم لون زيت باستيل - برتقالى,,,,,,,,,,,,,%%title%% %%page%% %%sep%% %%sitename%%
simple, باستيل - برتقالى-3,قلم لون زيت باستيل - لبني مخضر,1,0,visible,قلم لون زيت باستيل - لبني مخضر,قلم لون زيت باستيل - لبني مخضر,taxable,1,,0,0,1,25,الوان زيت,#oil_colors,https://our-arts.com/wp-content/uploads/products/aristo/item_XL_41576091_d768c51482df6.jpg,,0,off,,,,,,,,,,,,,,,,قلم لون زيت باستيل - لبني مخضر,قلم لون زيت باستيل - لبني مخضر,,,,,,,,,,,,,%%title%% %%page%% %%sep%% %%sitename%%
simple, باستيل - برتقالى-4,قلم لون زيت باستيل - اخضر,1,0,visible,قلم لون زيت باستيل - اخضر,قلم لون زيت باستيل - اخضر,taxable,1,,0,0,1,25,الوان زيت,#oil_colors,https://our-arts.com/wp-content/uploads/products/aristo/item_XL_41576086_45260747a7510.jpg,,0,off,,,,,,,,,,,,,,,,قلم لون زيت باستيل - اخضر,قلم لون زيت باستيل - اخضر,,,,,,,,,,,,,%%title%% %%page%% %%sep%% %%sitename%%
simple, باستيل - برتقالى-5,قلم لون زيت باستيل - اصفر,1,0,visible,قلم لون زيت باستيل - اصفر,قلم لون زيت باستيل - اصفر,taxable,1,,0,0,1,25,الوان زيت,#oil_colors,https://our-arts.com/wp-content/uploads/products/aristo/item_XL_41576111_9d43f1bb50291.jpg,,0,off,,,,,,,,,,,,,,,,قلم لون زيت باستيل - اصفر,قلم لون زيت باستيل - اصفر,,,,,,,,,,,,,%%title%% %%page%% %%sep%% %%sitename%%
simple, باستيل - برتقالى-6,قلم لون زيت باستيل - برتقالى,1,0,visible,قلم لون زيت باستيل - برتقالى,قلم لون زيت باستيل - برتقالى,taxable,1,,0,0,1,25,الوان زيت,#oil_colors,https://our-arts.com/wp-content/uploads/products/aristo/item_XL_41576123_3d15ba37cba1a.jpg,,0,off,,,,,,,,,,,,,,,,قلم لون زيت باستيل - برتقالى,قلم لون زيت باستيل - برتقالى,,,,,,,,,,,,,%%title%% %%page%% %%sep%% %%sitename%%
simple, باستيل - برتقالى-7,قلم لون زيت باستيل - برتقالى,1,0,visible,قلم لون زيت باستيل - برتقالى,قلم لون زيت باستيل - برتقالى,taxable,1,,0,0,1,25,الوان زيت,#oil_colors,https://our-arts.com/wp-content/uploads/products/aristo/item_XL_41576103_fccbc1750ede5.jpg,,0,off,,,,,,,,,,,,,,,,قلم لون زيت باستيل - برتقالى,قلم لون زيت باستيل - برتقالى,,,,,,,,,,,,,%%title%% %%page%% %%sep%% %%sitename%%
simple, باستيل - برتقالى-8,قلم لون زيت باستيل - لبني مخضر,1,0,visible,قلم لون زيت باستيل - لبني مخضر,قلم لون زيت باستيل - لبني مخضر,taxable,1,,0,0,1,25,الوان زيت,#oil_colors,https://our-arts.com/wp-content/uploads/products/aristo/item_XL_41576091_d768c51482df6.jpg,,0,off,,,,,,,,,,,,,,,,قلم لون زيت باستيل - لبني مخضر,قلم لون زيت باستيل - لبني مخضر,,,,,,,,,,,,,%%title%% %%page%% %%sep%% %%sitename%%
simple, باستيل - برتقالى-9,قلم لون زيت باستيل - اخضر,1,0,visible,قلم لون زيت باستيل - اخضر,قلم لون زيت باستيل - اخضر,taxable,1,,0,0,1,25,الوان زيت,#oil_colors,https://our-arts.com/wp-content/uploads/products/aristo/item_XL_41576086_45260747a7510.jpg,,0,off,,,,,,,,,,,,,,,,قلم لون زيت باستيل - اخضر,قلم لون زيت باستيل - اخضر,,,,,,,,,,,,,%%title%% %%page%% %%sep%% %%sitename%%
simple, باستيل - برتقالى-10,قلم لون زيت باستيل - اصفر,1,0,visible,قلم لون زيت باستيل - اصفر,قلم لون زيت باستيل - اصفر,taxable,1,,0,0,1,25,الوان زيت,#oil_colors,https://our-arts.com/wp-content/uploads/products/aristo/item_XL_41576111_9d43f1bb50291.jpg,,0,off,,,,,,,,,,,,,,,,قلم لون زيت باستيل - اصفر,قلم لون زيت باستيل - اصفر,,,,,,,,,,,,,%%title%% %%page%% %%sep%% %%sitename%%
simple, باستيل - برتقالى-11,قلم لون زيت باستيل - برتقالى,1,0,visible,قلم لون زيت باستيل - برتقالى,قلم لون زيت باستيل - برتقالى,taxable,1,,0,0,1,25,الوان زيت,#oil_colors,https://our-arts.com/wp-content/uploads/products/aristo/item_XL_41576123_3d15ba37cba1a.jpg,,0,off,,,,,,,,,,,,,,,,قلم لون زيت باستيل - برتقالى,قلم لون زيت باستيل - برتقالى,,,,,,,,,,,,,%%title%% %%page%% %%sep%% %%sitename%%
simple, باستيل - برتقالى-12,قلم لون زيت باستيل - برتقالى,1,0,visible,قلم لون زيت باستيل - برتقالى,قلم لون زيت باستيل - برتقالى,taxable,1,,0,0,1,25,الوان زيت,#oil_colors,https://our-arts.com/wp-content/uploads/products/aristo/item_XL_41576103_fccbc1750ede5.jpg,,0,off,,,,,,,,,,,,,,,,قلم لون زيت باستيل - برتقالى,قلم لون زيت باستيل - برتقالى,,,,,,,,,,,,,%%title%% %%page%% %%sep%% %%sitename%%
simple, باستيل - برتقالى-13,قلم لون زيت باستيل - لبني مخضر,1,0,visible,قلم لون زيت باستيل - لبني مخضر,قلم لون زيت باستيل - لبني مخضر,taxable,1,,0,0,1,25,الوان زيت,#oil_colors,https://our-arts.com/wp-content/uploads/products/aristo/item_XL_41576091_d768c51482df6.jpg,,0,off,,,,,,,,,,,,,,,,قلم لون زيت باستيل - لبني مخضر,قلم لون زيت باستيل - لبني مخضر,,,,,,,,,,,,,%%title%% %%page%% %%sep%% %%sitename%%
simple, باستيل - برتقالى-14,قلم لون زيت باستيل - اخضر,1,0,visible,قلم لون زيت باستيل - اخضر,قلم لون زيت باستيل - اخضر,taxable,1,,0,0,1,25,الوان زيت,#oil_colors,https://our-arts.com/wp-content/uploads/products/aristo/item_XL_41576086_45260747a7510.jpg,,0,off,,,,,,,,,,,,,,,,قلم لون زيت باستيل - اخضر,قلم لون زيت باستيل - اخضر,,,,,,,,,,,,,%%title%% %%page%% %%sep%% %%sitename%%
simple, باستيل - برتقالى-15,قلم لون زيت باستيل - اصفر,1,0,visible,قلم لون زيت باستيل - اصفر,قلم لون زيت باستيل - اصفر,taxable,1,,0,0,1,25,الوان زيت,#oil_colors,https://our-arts.com/wp-content/uploads/products/aristo/item_XL_41576111_9d43f1bb50291.jpg,,0,off,,,,,,,,,,,,,,,,قلم لون زيت باستيل - اصفر,قلم لون زيت باستيل - اصفر,,,,,,,,,,,,,%%title%% %%page%% %%sep%% %%sitename%%
simple,تالنت-1,"طقم زيت 12 قطعة من تالنت 12 مللي - 90220112, 12 الوان",1,0,visible,"طقم زيت 12 قطعة من تالنت 12 مللي - 90220112, 12 الوان","طقم زيت 12 قطعة من تالنت 12 مللي - 90220112, 12 الوان",taxable,1,,0,0,1,175,الوان زيت,#oil_colors,https://our-arts.com/wp-content/uploads/products/aristo/item_XL_41518629_e648c5570f23e.jpg,,0,off,,,,,,,,,,,,,,,,"طقم زيت 12 قطعة من تالنت 12 مللي - 90220112, 12 الوان","طقم زيت 12 قطعة من تالنت 12 مللي - 90220112, 12 الوان",,,,,,,,,,,,,%%title%% %%page%% %%sep%% %%sitename%%
simple,تالنت-2,"طقم الوان زيت 24 قطعة من تالنت 12 مللي - 9020124, 24 الوان",1,0,visible,"طقم الوان زيت 24 قطعة من تالنت 12 مللي - 9020124, 24 الوان","طقم الوان زيت 24 قطعة من تالنت 12 مللي - 9020124, 24 الوان",taxable,1,,0,0,1,350,الوان زيت,#oil_colors,https://our-arts.com/wp-content/uploads/products/aristo/item_XL_41518650_5e2e118b600e5.jpg,,0,off,,,,,,,,,,,,,,,,"طقم الوان زيت 24 قطعة من تالنت 12 مللي - 9020124, 24 الوان","طقم الوان زيت 24 قطعة من تالنت 12 مللي - 9020124, 24 الوان",,,,,,,,,,,,,%%title%% %%page%% %%sep%% %%sitename%%
simple,ماريز-1,انبوبة زيت 50 مم من ماريز - ابيض صيني 103,1,0,visible,انبوبة زيت 50 مم من ماريز - ابيض صيني 103,انبوبة زيت 50 مم من ماريز - ابيض صيني 103,taxable,1,,0,0,1,45,الوان زيت,#oil_colors,https://our-arts.com/wp-content/uploads/products/aristo/item_XL_41474280_6e40e3b7163d8.jpg,,0,off,,,,,,,,,,,,,,,,انبوبة زيت 50 مم من ماريز - ابيض صيني 103,انبوبة زيت 50 مم من ماريز - ابيض صيني 103,,,,,,,,,,,,,%%title%% %%page%% %%sep%% %%sitename%%
simple,ماريز-2,انبوبة زيت 50 مم من ماريز - ازرق كريولين 36,1,0,visible,انبوبة زيت 50 مم من ماريز - ازرق كريولين 36,انبوبة زيت 50 مم من ماريز - ازرق كريولين 36,taxable,1,,0,0,1,45,الوان زيت,#oil_colors,https://our-arts.com/wp-content/uploads/products/aristo/item_XL_41474305_1bd70ca723849.jpg,,0,off,,,,,,,,,,,,,,,,انبوبة زيت 50 مم من ماريز - ازرق كريولين 36,انبوبة زيت 50 مم من ماريز - ازرق كريولين 36,,,,,,,,,,,,,%%title%% %%page%% %%sep%% %%sitename%%
simple,ماريز-3,انبوبة زيت 50 مم من ماريز - ازرق كريولين 36,1,0,visible,انبوبة زيت 50 مم من ماريز - ازرق كريولين 36,انبوبة زيت 50 مم من ماريز - ازرق كريولين 36,taxable,1,,0,0,1,45,الوان زيت,#oil_colors,https://our-arts.com/wp-content/uploads/products/aristo/item_XL_41474305_1bd70ca723849.jpg,,0,off,,,,,,,,,,,,,,,,انبوبة زيت 50 مم من ماريز - ازرق كريولين 36,انبوبة زيت 50 مم من ماريز - ازرق كريولين 36,,,,,,,,,,,,,%%title%% %%page%% %%sep%% %%sitename%%
simple,بيبيو-1,Lemon Cadmium Yellow Hue Pebeo XL Studio Oil Paint,1,0,visible,Lemon Cadmium Yellow Hue Pebeo XL Studio Oil Paint,Lemon Cadmium Yellow Hue Pebeo XL Studio Oil Paint,taxable,1,,0,0,1,255,الوان زيت,#oil_colors,https://our-arts.com/wp-content/uploads/products/aristo/item_XL_38504882_150217511.jpg,,0,off,,,,,,,,,,,,,,,,Lemon Cadmium Yellow Hue Pebeo XL Studio Oil Paint,Lemon Cadmium Yellow Hue Pebeo XL Studio Oil Paint,,,,,,,,,,,,,%%title%% %%page%% %%sep%% %%sitename%%
simple,بيبيو-2,Payne's Grey Pebeo XL Studio Oil Paint,1,0,visible,Payne's Grey Pebeo XL Studio Oil Paint,Payne's Grey Pebeo XL Studio Oil Paint,taxable,1,,0,0,1,255,الوان زيت,#oil_colors,https://our-arts.com/wp-content/uploads/products/aristo/item_XL_38503507_150214582.jpg,,0,off,,,,,,,,,,,,,,,,Payne's Grey Pebeo XL Studio Oil Paint,Payne's Grey Pebeo XL Studio Oil Paint,,,,,,,,,,,,,%%title%% %%page%% %%sep%% %%sitename%%
simple,بيبيو-3,Cobalt Blue Hue Pebeo XL Studio Oil Paint,1,0,visible,Cobalt Blue Hue Pebeo XL Studio Oil Paint,Cobalt Blue Hue Pebeo XL Studio Oil Paint,taxable,1,,0,0,1,255,الوان زيت,#oil_colors,https://our-arts.com/wp-content/uploads/products/aristo/item_XL_38502230_150211750.jpg,,0,off,,,,,,,,,,,,,,,,Cobalt Blue Hue Pebeo XL Studio Oil Paint,Cobalt Blue Hue Pebeo XL Studio Oil Paint,,,,,,,,,,,,,%%title%% %%page%% %%sep%% %%sitename%%
simple,بيبيو-4,Raw Umber Pebeo XL Studio Oil Paint,1,0,visible,Raw Umber Pebeo XL Studio Oil Paint,Raw Umber Pebeo XL Studio Oil Paint,taxable,1,,0,0,1,255,الوان زيت,#oil_colors,https://our-arts.com/wp-content/uploads/products/aristo/item_XL_38502967_150213407.jpg,,0,off,,,,,,,,,,,,,,,,Raw Umber Pebeo XL Studio Oil Paint,Raw Umber Pebeo XL Studio Oil Paint,,,,,,,,,,,,,%%title%% %%page%% %%sep%% %%sitename%%
simple,بيبيو-5,Primary Phthalo Blue Pebeo XL Studio Oil Paint,1,0,visible,Primary Phthalo Blue Pebeo XL Studio Oil Paint,Primary Phthalo Blue Pebeo XL Studio Oil Paint,taxable,1,,0,0,1,255,الوان زيت,#oil_colors,https://our-arts.com/wp-content/uploads/products/aristo/item_XL_38502173_150211668.jpg,,0,off,,,,,,,,,,,,,,,,Primary Phthalo Blue Pebeo XL Studio Oil Paint,Primary Phthalo Blue Pebeo XL Studio Oil Paint,,,,,,,,,,,,,%%title%% %%page%% %%sep%% %%sitename%%
simple,ماريز-4,انبوبة زيت 50 مم من ماريز - ذهبي ديب 130,1,0,visible,انبوبة زيت 50 مم من ماريز - ذهبي ديب 130,انبوبة زيت 50 مم من ماريز - ذهبي ديب 130,taxable,1,,0,0,1,65,الوان زيت,#oil_colors,https://our-arts.com/wp-content/uploads/products/aristo/item_XL_41474336_c71c78d37ba84.jpg,,0,off,,,,,,,,,,,,,,,,انبوبة زيت 50 مم من ماريز - ذهبي ديب 130,انبوبة زيت 50 مم من ماريز - ذهبي ديب 130,,,,,,,,,,,,,%%title%% %%page%% %%sep%% %%sitename%%
